,tweet_text,pos_rev,polarity,review_len,word_count
849,thanks mention give new top cover bang juicepack iphone case product rock tradeshow sxsw,1,0.2787878787878788,88,14
850,sxsw mention intrvw mention quot;govt vend machine put get svcs platform iphone teach moment&quot,1,0.0,97,14
851,woot ûï@mention rumor apple open temporary store downtown austin sxsw ipad launch link,1,0.0,87,13
852,yes rt mention lol gadgetzilla fun mention sxsw festival time omg i'm scar get netbook ipad amp droid,1,0.55,101,18
853,wew rt mention new ubersocial iphone app store include uberguide sxsw sponsor cont link,1,0.13636363636363635,87,14
854,video mention playbook action sxsw link ipad still win,1,0.45,54,9
855,pop mention store austin brilliant long line even night sxsw link,1,0.425,65,11
856,ipad envy roof thanks every person sxsw,1,0.2,39,7
857,oh utter mention sxsw fail can't see letter ballroom iphone app long wrap cc mention,0,-0.18333333333333335,84,15
858,life hacker debut steampunk ipad ft reclaim copper pip one mini-maglight quot;kinda thin&quot etch-a-sketch interface sxsw,1,0.0,122,16
859,mega tether iphone/android party mention mention dorkinout sxsw,1,0.0,63,8
860,never apparent sxsw nice would apple make stuff removable battery alwayshavingtoplugin gsdm,0,0.2875,91,12
861,rt enter contest maybe win ipad mention sxsw,1,0.8,44,8
862,"day closer become owner ipad stoked.
only thing get final sxsw",1,0.0,62,11
863,sit flipboard panel wish ipad ala two year old completely overtaken sxsw flipboard,1,0.1,82,13
864,ipad interface/controls top mobile control bottom tapworthy sxsw,0,0.5,64,8
865,ahh wonderful news rt mention ipad available online order go get urs sxsw,1,0.7,73,13
866,we're experiment tinker like ninety quot;best view ipad new best view internet explorer sxsw,1,0.5681818181818181,92,14
867,suffer ipad envy sxsw,1,0.0,21,4
868,iphone user sxsw gps stick one new geo app update foursquare/gowalla,0,0.13636363636363635,68,11
869,farmer use blackberry iphone ipad catch big screen mobilefarm sxsw,1,0.0,66,10
870,texas observer tomlinson say would double revenue per issue ipad subscription newsapps sxsw,1,0.0,91,13
871,great interview mention bloomberg tv kick sxsw.#apple link,1,0.8,58,8
872,cool potential non-text application iphone awesome sxsw,1,0.45,55,7
873,pair nice back back talk morning interface design ipad future touch general sxsw,1,0.13,80,13
874,hope everyone awesome weekend sxsw know mention give away great apple prize,1,0.9,75,12
875,apple take bruise panelist well regarded sustainability space corporate sustainability reporting transparency sxsw,0,0.0,114,13
876,apple like pay that's apple like barry diller sxsw,0,0.0,50,9
877,ipad go sale pm sxsw i'm look mention gig color preference,1,0.0,58,11
878,free itunes sxsw quot;featured artists&quot sampler link free music sxsw,1,0.4,72,10
879,apple save sxsw set open pop-up store cnet news link sxsw,1,0.0,57,11
880,apple save sxsw set open pop-up store link apple sxsw,1,0.0,53,10
881,holy smoke replace flip cam default video capture device beautiful elegant apple sxsw,1,0.675,85,13
882,omgz makeshift sxsw apple store gold gym link,1,0.0,45,8
883,ipad design headache take two tablet call panel excite hear mention live sxsw,0,0.13636363636363635,77,13
884,that's awesome rt mention rt mention rumor apple open temporary store downtown austin link sxsw,1,0.5,95,15
885,wow shakespeare's pub st here's delete button iphone video camera sxsw,1,0.1,70,11
886,madness already downtown day sxsw apple popup store seem brisk biz,1,0.0,66,11
887,ipad success apple popup store austin apple sxsw link,1,0.3,53,9
888,awesome restaurant week app iphone link austinites sxsw,1,1.0,55,8
889,fun meet mention folk sxsw couch couchfan app make ipad lovesit link,1,0.3,68,12
890,anybody get ipad downtown apple pop-up store yet trampling letushopenot sxsw poppop,1,0.0,83,12
891,killer meet ups new old friend today apple microsoft solo killer many letschangetheworld sxsw,1,0.24545454545454545,93,14
892,complete io dominance sxsw compels apple open frickin temporary apple store downtown austin week,1,0.05,96,14
893,ipad queue epic sxsw link,1,0.1,25,5
894,sxsw even cabby tech savvy that's iphone stream twitter mention link,1,0.0,68,11
895,freak everyone ipad iphone mac wow sxsw,1,0.1,39,7
896,ipad review sxsw seem range wait i-just-shat-my-fan-boy-knickers,1,0.0,64,7
897,amaze new app mobil worker link mention iphone app telework sxsw,1,0.13636363636363635,64,11
898,tyson's new game iphone one can't good original mike tyson's punchout link sxsw,0,0.20284090909090907,79,13
899,love new ipad much fast fluid original seem natural hold excite use sxsw week,1,0.2185606060606061,77,14
900,love new iphone case feature mention rt mention mention glad get case zazzlesxsw sxsw link,1,0.37878787878787873,90,15
901,awesome new version mention iphone new web site come sxsw want demo meet mention sxsw pls rt,1,0.42424242424242414,92,17
902,sxsw expose iphone's horrendous battery life,0,0.0,44,6
903,aaron mention apps feel like web much browser ipad neither web print newsapps sxsw,0,0.2,82,14
904,novelty ipad news apps fade fast among digital delegate aron pilhofer nyt amp khoi vinh link medium sxsw,0,0.1,104,18
905,outside panel people skip barely get anything work iphone sxsw need shrink people,0,0.025,81,13
906,novelty ipad news apps fade fast among sxsw delegate mention link,0,0.2,65,11
907,pollak much trouble sell apple...duh sxswbigbrands sxsw,0,-0.2,55,7
908,mention feature mention iphone sxsw week,1,0.0,40,6
909,kick sxswi mention give away ipad visit fb page enter link sxsw,1,0.0,63,12
910,show ipad sxsw pretty much like show puppy anywhere else get fawn attention dont ha,1,0.225,83,15
911,turn twitter sxsw ipad forgotten,0,0.0,32,5
912,show uzu ipad app tapworthy sxsw,1,0.0,32,6
913,kick mention talk ipad design headache sxsw,0,0.0,43,7
914,wifi work laptop neither iphone grrr sxsw,0,-0.7,41,7
915,awesome first day sxsw apple approve new app go download check blog quot;big stereo&quot,1,0.4621212121212121,88,14
916,ipad flight wifi sit behind mention ready shiner sxsw,1,-0.1,53,9
917,prepping attend sxsw without iphone dehumanizing experience,1,0.0,59,7
918,line sxsw apple store oddly obnoxiously long hesayswithtwohoursleft,0,-0.10833333333333334,67,8
919,line apple popup store sxsw stretch around block...guess get today,1,0.0,66,10
920,line pop apple store outlandish entire week sxsw,1,0.0,48,8
921,mention life can't get ipad sync session partial iphone fine ipad decide want sxsw,0,0.15833333333333333,82,14
922,friend austin mention sxsw i'll buffalo new ipad,1,0.13636363636363635,48,8
923,cab ride hell get apple store mall sell get dinner figure get back hotel sxsw,0,0.0,77,15
924,woman front etch-a-sketch housing ipad awesome sxsw,1,1.0,51,7
925,i'm frontend dev talk sxsw way turn head far could see single non-apple device cor,1,0.01428571428571429,82,15
926,navigate crowd party suck way worse everyone walk around face iphone sxsw adpeopleproblems,0,-0.4,90,13
927,nice able use usb charge cord plug add juice iphone dfw sxsw,1,0.55,60,12
928,mullenweg admit iphone app wordpress good yet true respect honesty awareness sxsw,0,0.5249999999999999,81,12
929,best thing i've hear weekend sxsw quot;i give ipad money japan relief need ipad mention mention,0,1.0,95,16
930,regret bring ipad sxsw see lot time would useful especially battery life woops,1,0.15,78,13
931,i'm love apple pop-up downtown office long last sxsw local link link,1,0.1125,68,12
932,line get ipad apple pop store much long line sxsw,1,-0.05,49,10
933,gadget-addicted apple fanboy manage come home sxsw without ipad suspense intense intense suspense,1,0.2,97,13
934,stay charge mention sxsw visit mophie booth great deal juice pack ur iphone stay tune quot;flash&quot giveaway,1,0.8,110,17
935,change mind need ipad infektd need wide screen detect zombie sxsw,1,-0.1,65,11
936,apple genius pun intend check sxsw link,1,0.0,39,7
937,genius rt mention may actually buy ipad tomorrow apple temporary store downtown austin sxsw,1,0.0,91,14
938,well forget nfl lockout right gonna focus get shinmy new ipad sxsw apple make happy nfl,1,0.40735930735930737,87,16
939,mention get new ipad sxsw flash apple store link,1,0.13636363636363635,48,9
940,quit fight sxsw mention apple store sxsw others link,1,0.0,52,9
941,tm litle girl want ipad guess get get one sxsw check apple pop store link,1,0.0,73,15
942,get give free portable iphone charger sweet thx powermat sxsw,1,0.375,61,10
943,mention glad i've get faulty iphone go well sxsw everyone's battery die time quicker hope mention know,0,0.5,102,17
944,ipad design quot;know value white space&quot tapworthy sxsw gsdm,1,0.0,64,9
945,ipad design headache interface metaphor look like book make behave like book simple stuff often forget sxsw,0,0.0,107,17
946,ipad design malady ipad elbow hate ipad's back button heat million sun tapworthy sxsw,0,-0.4,85,14
947,ipad design panel good sxsw,1,0.7,27,5
948,ipad design session sxsw pack mention hilton salon others link,1,0.0,62,10
949,ipad design talk great ran late haul as get ballroom innovative design biomimicry sxsw,1,0.3333333333333333,86,14
950,go sxsw i'm still use iphone oldschool novideo veryslow,0,0.0,55,9
951,who's gonna get apple store today bet que get big sxsw bet mention,1,0.0,66,13
952,mention good job mention sxsw go home amp watch season guild suck tweet abt iphone hijack top tweet lol,0,0.6666666666666666,103,19
953,sweet get ipad that's nerd joke sxsw,1,0.35,36,7
954,mention great news mention twit crew apple building temporary store sxsw get ur ipad,1,0.8,84,14
955,"totally agree mention check googletv ipad apps connect tv
{link sxsw connectedtv fascinating",1,0.35,92,13
956,security guard enjoy apple store austin sxsw link,1,0.4,49,8
957,lt guess ipad unsix tweetup thanks mention amp mention sxsw happydance,1,0.2,70,11
958,busdev guy come line ask wr feel good discussion iads apple crazyco sxsw,1,0.7,72,13
959,homeless guy outside pop-up sxsw apple store hold sign quot;saving ipad ask photo,1,0.0,81,13
960,technology apple open pop-up store austin sxsw geekfest apple brian_lam thousand link tech,1,0.0,90,13
961,technology sxsw apple school marketing expert thousand town demonstrate social link tech,1,0.03333333333333333,88,12
962,technology even begin apple win sxsw past week there's major dilemma link tech,1,0.2041666666666667,78,13
963,last month discovr ipad midem time discovr iphone sxsw climb app store chart link,1,0.0,81,14
964,sxsw math flight leave clock go ahead iphone alarm go time miss flight,0,0.0,70,13
965,awwww yeah rt mention congrats mention win last mention ipad case boyfriend aw sxsw cbatsxsw,1,0.43333333333333335,92,15
966,mention ha feel like person sxsw non-mac/ipad,0,0.0,45,7
967,hand thanks popup apple store sxsw first impression may lemon backlight bleed thru bottom,0,0.225,89,14
968,enchant offer likeability virgin air trustworthiness zappos amp great product apple mention sxsw,1,0.8,96,13
969,enchant offer likeability virgin airline trustworthiness zappos amp great product apple mention sxsw,1,0.8,100,13
970,music happen sxsw lamewad promo fest zappos apple samsung etc,0,0.0,61,10
971,hard time tweet use iphone sxsw use ipad much good hisxsw,1,0.20416666666666664,57,11
972,mention interest presentation ipad help disability insightful poursite sxsw,1,0.0,75,9
973,mention google analytics visit ipad iphone rank top way people access newsapps sxsw,1,-0.15000000000000002,83,13
974,must app ipad go sxsw link hollergram,1,0.0,37,7
975,mention y'all see temp apple store go downtown sxsw would y'all stream instead link,1,0.0,83,14
976,wow apple popup store downtown austin real let's sxsw,1,0.15000000000000002,53,9
977,free itunes store track sxsw featured artist link grab go thanks apple,1,0.30000000000000004,70,12
978,check sxsw apple store line way man line long toolongforme,1,-0.05,58,10
979,amaze amount app update ipad today kick sxsw,1,0.0,44,8
980,nick time get iphone eventseekr app sxsw link,1,0.0,45,8
981,nice im head barton creek get mackbook pro rt mention wait outside sxsw apple store,1,0.3,83,15
982,mention heard apple's go open special store they're expect lot customer sxsw,1,0.17857142857142858,76,12
983,neither sxsw buying ipad today feel like geek cred basically go,0,0.0,63,11
984,kara swisher apple stylish fascist company america sxsw,0,0.5,55,8
985,mention hey eric pop-up apple store sxsw nice long line tech-savvy folk ready spend hard-earned,1,0.25,95,15
986,mention hey mark sleep sxsw bring home shiny new ipad would ya mention,1,0.13636363636363635,70,13
987,sxsw fashion essential ipad plus mobile phone chronicle witty tweet unlock mayor badge take photo hootsuite owl,1,0.25,111,17
988,throw together keep ipad attempt keep hour stuff weekend sxsw link,1,0.0,66,11
989,apple's white earbuds good symbol need social proof ipod launch know new toy guykawasaki sxsw,1,0.2174242424242424,93,15
990,well cashmore give new ipad crush non-endorsement sxsw checkins ouch,0,0.13636363636363635,68,10
991,iphone android apps keep groove sxsw link,1,0.0,41,7
992,rip iphone june sxsw survive severe drop could evade drown link,0,0.0,63,11
993,mention self-respecting apple fanboy attend interactive event year without sxswi sxsw,1,0.0,85,11
994,new whrrl app live iphone app store android marketplace get hot time sxsw,1,0.17424242424242423,73,13
995,new whrrl app live iphone app store android marketplace get hot time sxsw via mention,1,0.17424242424242423,85,15
996,buy mophie juice pack iphone solely cool kid mention mention sxsw,1,0.35,65,11
997,buy downtown austin apple store min wait line get salesperson darryl excellent sxsw,1,1.0,83,13
